video_id,group_id,Question,Answer Options,Correct Answer
OP04-R03-BaconAndEggs,"OP04-R03-BaconAndEggs-495888-498403_8601.png
OP04-R03-BaconAndEggs-503760-506290_8675.png
OP04-R03-BaconAndEggs-506650-507320_8722.png
OP04-R03-BaconAndEggs-510181-516796_8828.png
OP04-R03-BaconAndEggs-518440-519712_8944.png
OP04-R03-BaconAndEggs-519071-521631_9002.png
OP04-R03-BaconAndEggs-527570-528450_9053.png
OP04-R03-BaconAndEggs-535602-536841_9086.png
OP04-R03-BaconAndEggs-542347-543927_9129.png",What did the viewer look at immediately after taking the bacon from the container?,"A: The cooking utensils on the counter.
B: The pan on the stove.
C: The oil container.
D: The bacon container.
E: The cutting board with chopped ingredients.",E
OP04-R04-ContinentalBreakfast,"OP04-R04-ContinentalBreakfast-38990-40795_27.png
OP04-R04-ContinentalBreakfast-40817-41827_69.png
OP04-R04-ContinentalBreakfast-41887-43277_104.png
OP04-R04-ContinentalBreakfast-43337-44387_140.png
OP04-R04-ContinentalBreakfast-44757-46707_184.png
OP04-R04-ContinentalBreakfast-47317-49807_249.png
OP04-R04-ContinentalBreakfast-52157-53387_305.png
OP04-R04-ContinentalBreakfast-54267-55297_339.png
OP04-R04-ContinentalBreakfast-55767-67210_520.png",What did the viewer look at immediately after taking the bread container from the fridge?,"A: The inside of the bread container
B: The countertop where the bread container was placed
C: The other items in the fridge
D: The microwave on the counter
E: The sink",B
OP04-R04-ContinentalBreakfast,"OP04-R04-ContinentalBreakfast-356540-361676_5862.png
OP04-R04-ContinentalBreakfast-363490-364753_5956.png
OP04-R04-ContinentalBreakfast-365198-367223_6006.png
OP04-R04-ContinentalBreakfast-368233-369811_6061.png
OP04-R04-ContinentalBreakfast-371699-376487_6154.png
OP04-R04-ContinentalBreakfast-377779-378452_6234.png
OP04-R04-ContinentalBreakfast-378565-388872_6392.png
OP04-R04-ContinentalBreakfast-389431-390285_6554.png
OP04-R04-ContinentalBreakfast-395980-397562_6591.png",What did the viewer look at immediately after taking the cup in Frame 2?,"A: The cereal container
B: The milk container
C: The sandwich on the plate
D: The bowl with the spoon
E: The sink",A
OP04-R05-Cheeseburger,"OP04-R05-Cheeseburger-94250-96720_939.png
OP04-R05-Cheeseburger-96620-98820_1008.png
OP04-R05-Cheeseburger-96780-98900_1072.png
OP04-R05-Cheeseburger-99600-100610_1119.png
OP04-R05-Cheeseburger-101510-103030_1156.png
OP04-R05-Cheeseburger-103120-104330_1196.png
OP04-R05-Cheeseburger-104350-105310_1229.png
OP04-R05-Cheeseburger-107270-115360_1361.png
OP04-R05-Cheeseburger-118170-119480_1497.png",What did the viewer look at immediately after taking the patty container from the fridge?,"A: The stove
B: The oil container on the counter
C: The bread slices on the plate
D: The patty container in their hand
E: The fridge",D
OP04-R05-Cheeseburger,"OP04-R05-Cheeseburger-155990-156900_2158.png
OP04-R05-Cheeseburger-156920-159320_2206.png
OP04-R05-Cheeseburger-164860-165940_2257.png
OP04-R05-Cheeseburger-171550-174230_2312.png
OP04-R05-Cheeseburger-175470-176980_2373.png
OP04-R05-Cheeseburger-179690-180930_2414.png
OP04-R05-Cheeseburger-182650-183500_2446.png
OP04-R05-Cheeseburger-183240-183980_2471.png
OP04-R05-Cheeseburger-184270-195100_2640.png",What did the viewer look at immediately after spreading oil in the pan?,"A: The patty on the counter.
B: The bread near the cutting board.
C: The pot on the stove.
D: The bottle of oil on the countertop.
E: The patty being placed into the pan.",E
OP04-R06-GreekSalad,"OP04-R06-GreekSalad-81250-82000_946.png
OP04-R06-GreekSalad-82100-83450_977.png
OP04-R06-GreekSalad-83580-84190_1006.png
OP04-R06-GreekSalad-84670-87220_1053.png
OP04-R06-GreekSalad-90380-99800_1227.png
OP04-R06-GreekSalad-100390-101000_1372.png
OP04-R06-GreekSalad-105650-112830_1485.png
OP04-R06-GreekSalad-113330-114070_1601.png
OP04-R06-GreekSalad-116610-118270_1638.png",What did the viewer look at immediately after transferring vegetables from the bowl to the plate?,"A: The trash container
B: The eating utensil on the counter
C: The vegetable container
D: The cutting board with remaining vegetables
E: The tomato slices on the plate",D
OP04-R06-GreekSalad,"OP04-R06-GreekSalad-186110-192870_3366.png
OP04-R06-GreekSalad-193550-195570_3494.png
OP04-R06-GreekSalad-199545-221125_3834.png
OP04-R06-GreekSalad-221300-226350_4218.png
OP04-R06-GreekSalad-231690-233020_4312.png
OP04-R06-GreekSalad-234230-234960_4344.png
OP04-R06-GreekSalad-235440-238310_4398.png
OP04-R06-GreekSalad-238540-242430_4498.png
OP04-R06-GreekSalad-243400-246240_4597.png",What did the viewer look at immediately after taking the cucumber from the grocery bag?,"A: The cutting board on the counter.
B: The salad bowl.
C: The condiment container.
D: The refrigerator.
E: The plate with other ingredients.",A
OP04-R07-Pizza,"OP04-R07-Pizza-79690-100400_888.png
OP04-R07-Pizza-100210-102060_1214.png
OP04-R07-Pizza-102950-105310_1275.png
OP04-R07-Pizza-104555-105475_1324.png
OP04-R07-Pizza-105610-106610_1353.png
OP04-R07-Pizza-109740-111290_1390.png
OP04-R07-Pizza-111165-113127_1443.png
OP04-R07-Pizza-112611-114168_1497.png
OP04-R07-Pizza-115894-117903_1551.png",What did the viewer look at immediately after taking the sausage container from the drawer?,"A: The cheese container on the counter.
B: The pizza crust on the plate.
C: The microwave to check its settings.
D: The seasoning bottles nearby.
E: The empty drawer space.",A
OP04-R07-Pizza,"OP04-R07-Pizza-284634-286260_3220.png
OP04-R07-Pizza-291882-293583_3270.png
OP04-R07-Pizza-295337-299327_3352.png
OP04-R07-Pizza-300497-303480_3454.png
OP04-R07-Pizza-303493-307663_3559.png
OP04-R07-Pizza-310032-311581_3642.png
OP04-R07-Pizza-312041-313713_3690.png
OP04-R07-Pizza-313432-314833_3736.png
OP04-R07-Pizza-316277-317437_3775.png",What did the viewer look at immediately after pouring oil into the pan?,"A: The stove's control knob
B: The olive oil container
C: The refrigerator
D: The mushrooms in the fridge
E: The plate on the counter",B
OP05-R03-BaconAndEggs,"OP05-R03-BaconAndEggs-107405-108225_1530.png
OP05-R03-BaconAndEggs-108650-110680_1573.png
OP05-R03-BaconAndEggs-111920-114020_1635.png
OP05-R03-BaconAndEggs-114850-116270_1687.png
OP05-R03-BaconAndEggs-116995-117890_1722.png
OP05-R03-BaconAndEggs-118370-157410_2298.png
OP05-R03-BaconAndEggs-171000-173110_2892.png
OP05-R03-BaconAndEggs-177803-181813_2981.png
OP05-R03-BaconAndEggs-186643-189723_3084.png",What did the viewer look at immediately after closing the milk container?,"A: The seasoning container
B: The egg mixture in the bowl
C: The cabinet handle
D: The floor near their feet
E: The condiment container",A
OP05-R03-BaconAndEggs,"OP05-R03-BaconAndEggs-62290-67540_918.png
OP05-R03-BaconAndEggs-69190-70270_1010.png
OP05-R03-BaconAndEggs-72090-74050_1054.png
OP05-R03-BaconAndEggs-84210-85160_1097.png
OP05-R03-BaconAndEggs-85165-91245_1199.png
OP05-R03-BaconAndEggs-95230-96900_1312.png
OP05-R03-BaconAndEggs-99060-101560_1374.png
OP05-R03-BaconAndEggs-102505-103405_1424.png
OP05-R03-BaconAndEggs-103590-106330_1477.png",What did the viewer look at immediately after taking an egg from the fridge?,"A: The bowl on the counter.
B: The milk container in the fridge.
C: The plate next to the bowl.
D: The salt shaker on the counter.
E: The sink.",A
OP05-R04-ContinentalBreakfast,"OP05-R04-ContinentalBreakfast-259320-263970_4567.png
OP05-R04-ContinentalBreakfast-266230-267570_4655.png
OP05-R04-ContinentalBreakfast-268410-271580_4721.png
OP05-R04-ContinentalBreakfast-275290-278300_4811.png
OP05-R04-ContinentalBreakfast-290710-293920_4902.png
OP05-R04-ContinentalBreakfast-296910-301360_5013.png
OP05-R04-ContinentalBreakfast-305330-308060_5118.png
OP05-R04-ContinentalBreakfast-312570-320640_5275.png
OP05-R04-ContinentalBreakfast-324094-326754_5431.png",What did the viewer look at immediately after pouring water into the pot?,"A: The stove
B: The cabinet
C: The faucet
D: The cereal box
E: The bowl",A
OP05-R04-ContinentalBreakfast,"OP05-R04-ContinentalBreakfast-327089-328739_5494.png
OP05-R04-ContinentalBreakfast-330250-332450_5551.png
OP05-R04-ContinentalBreakfast-332305-333745_5604.png
OP05-R04-ContinentalBreakfast-335620-337100_5647.png
OP05-R04-ContinentalBreakfast-338975-340985_5699.png
OP05-R04-ContinentalBreakfast-341495-342625_5745.png
OP05-R04-ContinentalBreakfast-343225-345025_5788.png
OP05-R04-ContinentalBreakfast-345070-346060_5830.png
OP05-R04-ContinentalBreakfast-346090-350260_5906.png",What did the viewer look at immediately after pouring milk into the bowl?,"A: The milk container
B: The condiment container
C: The refrigerator
D: The cereal box
E: The countertop",A
OP05-R07-Pizza,"OP05-R07-Pizza-170800-180810_2829.png
OP05-R07-Pizza-172430-173000_2982.png
OP05-R07-Pizza-173810-174500_3001.png
OP05-R07-Pizza-175785-176385_3020.png
OP05-R07-Pizza-176580-177280_3040.png
OP05-R07-Pizza-177345-178175_3064.png
OP05-R07-Pizza-178435-179005_3086.png
OP05-R07-Pizza-183455-184765_3115.png
OP05-R07-Pizza-184960-214320_3558.png",What did the viewer look at immediately after finishing cutting the mushroom?,"A: The knife on the counter.
B: The cooking utensils near the stove.
C: The pot lid on the stove.
D: The sliced mushrooms in the pan.
E: The kettle on the stove.",D
OP05-R07-Pizza,"OP05-R07-Pizza-336225-337405_5703.png
OP05-R07-Pizza-337520-339100_5745.png
OP05-R07-Pizza-339245-339760_5777.png
OP05-R07-Pizza-339760-341040_5805.png
OP05-R07-Pizza-341145-342245_5840.png
OP05-R07-Pizza-342310-343420_5872.png
OP05-R07-Pizza-343950-345880_5917.png
OP05-R07-Pizza-346530-362280_6174.png
OP05-R07-Pizza-364495-366065_6426.png",What did the viewer look at immediately after taking the condiment container from the fridge?,"A: The pizza crust on the counter.
B: The cheese container in the fridge.
C: The microwave settings.
D: The bottle of RealLemon.
E: The ketchup bottle.",A
OP06-R02-TurkeySandwich,"OP06-R02-TurkeySandwich-199515-206215_1997.png
OP06-R02-TurkeySandwich-212075-213845_2121.png
OP06-R02-TurkeySandwich-215330-218060_2188.png
OP06-R02-TurkeySandwich-224990-227100_2259.png
OP06-R02-TurkeySandwich-230535-234555_2349.png
OP06-R02-TurkeySandwich-236080-237570_2430.png
OP06-R02-TurkeySandwich-237605-241325_2506.png
OP06-R02-TurkeySandwich-241365-245185_2617.png
OP06-R02-TurkeySandwich-246225-247625_2693.png",What did the viewer look at immediately after taking the lettuce container from the fridge?,"A: The deli meat container
B: The tomato on the counter
C: The plate on the counter
D: The inside of the fridge
E: The jar of pickles",D
OP06-R02-TurkeySandwich,"OP06-R02-TurkeySandwich-150330-151680_577.png
OP06-R02-TurkeySandwich-151685-153565_625.png
OP06-R02-TurkeySandwich-155270-156920_678.png
OP06-R02-TurkeySandwich-156955-163245_794.png
OP06-R02-TurkeySandwich-163270-168290_959.png
OP06-R02-TurkeySandwich-168300-175800_1141.png
OP06-R02-TurkeySandwich-176990-180220_1298.png
OP06-R02-TurkeySandwich-180260-197290_1592.png
OP06-R02-TurkeySandwich-197300-199410_1869.png",What did the viewer look at immediately after taking the deli meat container?,"A: The bread container
B: The cheese container
C: The grocery bag
D: The countertop
E: The deli meat inside the container",E
OP06-R03-BaconAndEggs,"OP06-R03-BaconAndEggs-693220-694970_11368.png
OP06-R03-BaconAndEggs-698450-700070_11418.png
OP06-R03-BaconAndEggs-708730-727660_11716.png
OP06-R03-BaconAndEggs-727700-733020_12067.png
OP06-R03-BaconAndEggs-733870-735910_12175.png
OP06-R03-BaconAndEggs-736260-737690_12227.png
OP06-R03-BaconAndEggs-738280-739210_12262.png
OP06-R03-BaconAndEggs-739220-740770_12299.png
OP06-R03-BaconAndEggs-741950-743150_12340.png",What did the viewer look at immediately after taking the plate in Frame 2?,"A: The bacon being moved around
B: The cooking utensils on the stove
C: The condiment container
D: The digital clock on the stove
E: The empty pan",A
OP06-R03-BaconAndEggs,"OP06-R03-BaconAndEggs-82550-83800_723.png
OP06-R03-BaconAndEggs-84370-90060_824.png
OP06-R03-BaconAndEggs-92840-97780_979.png
OP06-R03-BaconAndEggs-101640-104680_1095.png
OP06-R03-BaconAndEggs-105950-108640_1179.png
OP06-R03-BaconAndEggs-109580-113610_1277.png
OP06-R03-BaconAndEggs-114420-117670_1384.png
OP06-R03-BaconAndEggs-119560-121920_1466.png
OP06-R03-BaconAndEggs-145740-149010_1549.png",What did the viewer look at immediately after cracking the egg and before opening the milk container?,"A: The seasoning container
B: The eating utensil
C: The plate on the counter
D: The egg carton
E: The bowl",C
OP06-R04-ContinentalBreakfast,"OP06-R04-ContinentalBreakfast-180070-181845_3322.png
OP06-R04-ContinentalBreakfast-182877-190020_3452.png
OP06-R04-ContinentalBreakfast-190890-195030_3616.png
OP06-R04-ContinentalBreakfast-197390-199520_3708.png
OP06-R04-ContinentalBreakfast-199385-202795_3790.png
OP06-R04-ContinentalBreakfast-205680-207550_3867.png
OP06-R04-ContinentalBreakfast-206090-208750_3933.png
OP06-R04-ContinentalBreakfast-208785-209835_3988.png
OP06-R04-ContinentalBreakfast-209850-214620_4073.png",What did the viewer look at immediately after pouring milk into the bowl?,"A: The cereal box on the counter.
B: The refrigerator door.
C: The spoon in the bowl.
D: The milk container lid.
E: The plates stacked nearby.",C
OP06-R04-ContinentalBreakfast,"OP06-R04-ContinentalBreakfast-127490-132090_2462.png
OP06-R04-ContinentalBreakfast-134970-136390_2551.png
OP06-R04-ContinentalBreakfast-138360-139830_2593.png
OP06-R04-ContinentalBreakfast-139275-146265_2717.png
OP06-R04-ContinentalBreakfast-146000-146580_2827.png
OP06-R04-ContinentalBreakfast-148140-150450_2869.png
OP06-R04-ContinentalBreakfast-159405-162635_2951.png
OP06-R04-ContinentalBreakfast-168970-177560_3123.png
OP06-R04-ContinentalBreakfast-177600-179240_3271.png",What did the viewer look at immediately after operating the microwave and before taking the pot?,"A: The laptop on the counter.
B: The faucet in the sink.
C: The stove controls.
D: The plate stack on the counter.
E: The bottle of dish soap.",B
OP06-R05-Cheeseburger,"OP06-R05-Cheeseburger-135895-137145_1282.png
OP06-R05-Cheeseburger-139430-141430_1331.png
OP06-R05-Cheeseburger-142150-143850_1386.png
OP06-R05-Cheeseburger-154170-159410_1487.png
OP06-R05-Cheeseburger-165630-168030_1597.png
OP06-R05-Cheeseburger-179886-180956_1647.png
OP06-R05-Cheeseburger-184190-186480_1696.png
OP06-R05-Cheeseburger-187590-188690_1746.png
OP06-R05-Cheeseburger-189130-193550_1826.png",What did the viewer look at immediately after taking the tomato from the fridge?,"A: The lettuce container
B: The plate on the counter
C: The inside of the fridge
D: The drawer handle
E: The countertop near the sink",C
OP06-R05-Cheeseburger,"OP06-R05-Cheeseburger-388688-390668_5522.png
OP06-R05-Cheeseburger-391350-394770_5602.png
OP06-R05-Cheeseburger-395330-396390_5668.png
OP06-R05-Cheeseburger-400060-421570_5994.png
OP06-R05-Cheeseburger-427830-432100_6366.png
OP06-R05-Cheeseburger-436980-438490_6451.png
OP06-R05-Cheeseburger-443150-449600_6566.png
OP06-R05-Cheeseburger-454049-455909_6687.png
OP06-R05-Cheeseburger-456279-461732_6793.png",What did the viewer look at immediately after taking the cheese container from the refrigerator?,"A: The stove where the cooking utensils are placed.
B: The trash can to dispose of the cheese wrapper.
C: The kitchen counter where the cheese is being prepared.
D: The cabinet to retrieve a cutting board.
E: The sink to wash their hands.",C
OP06-R06-GreekSalad,"OP06-R06-GreekSalad-411902-413022_8102.png
OP06-R06-GreekSalad-413242-413942_8129.png
OP06-R06-GreekSalad-414052-430652_8380.png
OP06-R06-GreekSalad-430670-431250_8628.png
OP06-R06-GreekSalad-432080-433030_8651.png
OP06-R06-GreekSalad-433565-435575_8696.png
OP06-R06-GreekSalad-436590-438900_8759.png
OP06-R06-GreekSalad-442145-443845_8818.png
OP06-R06-GreekSalad-445115-447375_8877.png",What did the viewer look at immediately after taking the condiment container in Frame 8?,"A: The fridge
B: The eating utensil
C: The salad on the plate
D: The lettuce container
E: The condiment container they just took",E
OP06-R06-GreekSalad,"OP06-R06-GreekSalad-411902-413022_8102.png
OP06-R06-GreekSalad-413242-413942_8129.png
OP06-R06-GreekSalad-414052-430652_8380.png
OP06-R06-GreekSalad-430670-431250_8628.png
OP06-R06-GreekSalad-432080-433030_8651.png
OP06-R06-GreekSalad-433565-435575_8696.png
OP06-R06-GreekSalad-436590-438900_8759.png
OP06-R06-GreekSalad-442145-443845_8818.png
OP06-R06-GreekSalad-445115-447375_8877.png",What did the viewer look at immediately after taking the condiment container in Frame 8?,"A: The eating utensil on the counter.
B: The fridge door as they opened it again.
C: The salad bowl on the table.
D: The lettuce container inside the fridge.
E: The plates and bowls on the counter.",B
OP06-R07-Pizza,"OP06-R07-Pizza-229775-230435_4536.png
OP06-R07-Pizza-231515-248515_4792.png
OP06-R07-Pizza-250925-252245_5057.png
OP06-R07-Pizza-252275-267615_5299.png
OP06-R07-Pizza-268870-271090_5554.png
OP06-R07-Pizza-273050-276580_5638.png
OP06-R07-Pizza-277185-278815_5713.png
OP06-R07-Pizza-281870-283430_5762.png
OP06-R07-Pizza-284400-290270_5871.png",What did the viewer look at immediately after taking the cooking utensil in Frame 3?,"A: The mushrooms being mixed with a serving spoon.
B: The bell pepper on the cutting board.
C: The fridge door.
D: The sausage container inside the fridge.
E: The plates and bowls on the counter.",A
OP06-R07-Pizza,"OP06-R07-Pizza-292570-293800_5976.png
OP06-R07-Pizza-293875-294425_6003.png
OP06-R07-Pizza-294430-296560_6043.png
OP06-R07-Pizza-297045-297725_6085.png
OP06-R07-Pizza-297735-298805_6111.png
OP06-R07-Pizza-299690-314320_6338.png
OP06-R07-Pizza-314940-315640_6560.png
OP06-R07-Pizza-315660-340640_6932.png
OP06-R07-Pizza-363560-364680_7309.png",What did the viewer look at immediately after taking the carrot in Frame 3?,"A: The sausage container
B: The eating utensil
C: The cutting board with sausages
D: The mushroom on the counter
E: The cooking utensil",A
P01-R01-PastaSalad,"P01-R01-PastaSalad-954761-956317_19138.png
P01-R01-PastaSalad-956560-960347_19216.png
P01-R01-PastaSalad-960711-964115_19321.png
P01-R01-PastaSalad-964640-966479_19398.png
P01-R01-PastaSalad-986036-989397_19474.png
P01-R01-PastaSalad-989579-991219_19549.png
P01-R01-PastaSalad-991483-996824_19652.png
P01-R01-PastaSalad-1000627-1003103_19766.png
P01-R01-PastaSalad-1003166-1004929_19829.png",What did the viewer look at immediately after pouring water into the sink?,"A: The recipe card on the counter.
B: The pot on the stove.
C: The faucet handle.
D: The pasta in the pot.
E: The microwave.",C
P01-R01-PastaSalad,"P01-R01-PastaSalad-525307-526299_10118.png
P01-R01-PastaSalad-526732-531914_10208.png
P01-R01-PastaSalad-531914-533838_10311.png
P01-R01-PastaSalad-535364-538243_10382.png
P01-R01-PastaSalad-538498-541793_10474.png
P01-R01-PastaSalad-542083-542791_10533.png
P01-R01-PastaSalad-542791-543972_10562.png
P01-R01-PastaSalad-546673-547975_10600.png
P01-R01-PastaSalad-548867-549863_10635.png",What did the viewer look at immediately after transferring the onion to the plate in Frame 2?,"A: The paper towel on the counter.
B: The bag of carrots next to the jar.
C: The stove where the pan is placed.
D: The sink area.
E: The microwave above the countertop.",B
P01-R02-TurkeySandwich,"P01-R02-TurkeySandwich-653310-659501_12648.png
P01-R02-TurkeySandwich-660618-666547_12825.png
P01-R02-TurkeySandwich-666904-668201_12931.png
P01-R02-TurkeySandwich-670528-677159_13047.png
P01-R02-TurkeySandwich-677915-680129_13177.png
P01-R02-TurkeySandwich-680070-686546_13304.png
P01-R02-TurkeySandwich-686522-690046_13449.png
P01-R02-TurkeySandwich-691117-695975_13571.png
P01-R02-TurkeySandwich-695987-698046_13673.png",What did the viewer look at immediately after taking the cheese from the container?,"A: The recipe on the counter.
B: The plate with the tomato.
C: The sugar containers in the background.
D: The cheese container lid.
E: The flour container.",B
P01-R02-TurkeySandwich,"P01-R02-TurkeySandwich-50100-59600_138.png
P01-R02-TurkeySandwich-62300-64600_309.png
P01-R02-TurkeySandwich-65500-67300_369.png
P01-R02-TurkeySandwich-68400-70000_420.png
P01-R02-TurkeySandwich-71300-72995_469.png
P01-R02-TurkeySandwich-72995-74124_510.png
P01-R02-TurkeySandwich-74814-75445_536.png
P01-R02-TurkeySandwich-76687-77886_564.png
P01-R02-TurkeySandwich-82089-83185_599.png",What did the viewer look at immediately after washing and wiping the plate with a towel?,"A: The recipe instructions taped on the microwave.
B: The sink faucet.
C: The countertop where the plate was placed.
D: The basket of bread on the counter.
E: The sugar container.",C
P02-R01-PastaSalad,"P02-R01-PastaSalad-1126122-1127780_16238.png
P02-R01-PastaSalad-1128823-1130280_16284.png
P02-R01-PastaSalad-1131951-1133323_16326.png
P02-R01-PastaSalad-1136552-1144195_16457.png
P02-R01-PastaSalad-1148259-1151330_16612.png
P02-R01-PastaSalad-1155094-1161938_16756.png
P02-R01-PastaSalad-1177244-1189588_17033.png
P02-R01-PastaSalad-1200973-1208162_17316.png
P02-R01-PastaSalad-1212253-1223581_17583.png",What did the viewer look at immediately after cleaning/wiping the counter in Frame 3?,"A: The pot on the stove.
B: The plate with vegetables.
C: The pasta being mixed.
D: The eating utensil.
E: The salad bowl.",A
P02-R01-PastaSalad,"P02-R01-PastaSalad-1227945-1229603_17772.png
P02-R01-PastaSalad-1229874-1253985_18145.png
P02-R01-PastaSalad-1256255-1258813_18531.png
P02-R01-PastaSalad-1259249-1260691_18590.png
P02-R01-PastaSalad-1269313-1270256_18626.png
P02-R01-PastaSalad-1278995-1283153_18702.png
P02-R01-PastaSalad-1290017-1293002_18807.png
P02-R01-PastaSalad-1293038-1295652_18889.png
P02-R01-PastaSalad-1297602-1299074_18949.png",What did the viewer look at immediately after pouring seasoning from the container into the salad?,"A: The stove
B: The unknown container on the counter
C: The bowl of vegetables
D: The storage container lid
E: The condiment container",C
P02-R03-BaconAndEggs,"P02-R03-BaconAndEggs-1537562-1545022_26678.png
P02-R03-BaconAndEggs-1549441-1556792_26893.png
P02-R03-BaconAndEggs-1556810-1572675_27229.png
P02-R03-BaconAndEggs-1576404-1587404_27618.png
P02-R03-BaconAndEggs-1589324-1606134_28020.png
P02-R03-BaconAndEggs-1607189-1608702_28285.png
P02-R03-BaconAndEggs-1608742-1621796_28496.png
P02-R03-BaconAndEggs-1621823-1635039_28875.png
P02-R03-BaconAndEggs-1636864-1638648_29092.png",What did the viewer look at immediately after washing the eating utensil in Frame 8?,"A: The sponge on the sink
B: The cup that was just washed
C: The knives before putting them away
D: The bowl that needs to be cleaned next
E: The faucet",C
P02-R03-BaconAndEggs,"P02-R03-BaconAndEggs-164834-167266_1320.png
P02-R03-BaconAndEggs-169955-171496_1378.png
P02-R03-BaconAndEggs-174063-175279_1419.png
P02-R03-BaconAndEggs-175576-177522_1466.png
P02-R03-BaconAndEggs-177563-179238_1520.png
P02-R03-BaconAndEggs-180576-181765_1563.png
P02-R03-BaconAndEggs-184508-188075_1633.png
P02-R03-BaconAndEggs-188142-190953_1725.png
P02-R03-BaconAndEggs-191074-192263_1784.png",What did the viewer look at immediately after taking the bread container from the fridge?,"A: The cheese container
B: The egg container
C: The soda cans on the top shelf
D: The space saver in the fridge door
E: The empty spot where the bread container was",E
P02-R04-ContinentalBreakfast,"P02-R04-ContinentalBreakfast-468282-472003_9092.png
P02-R04-ContinentalBreakfast-472658-475913_9195.png
P02-R04-ContinentalBreakfast-480563-483924_9292.png
P02-R04-ContinentalBreakfast-484207-491880_9453.png
P02-R04-ContinentalBreakfast-495784-497712_9593.png
P02-R04-ContinentalBreakfast-499259-501494_9654.png
P02-R04-ContinentalBreakfast-501494-503848_9721.png
P02-R04-ContinentalBreakfast-507312-508932_9780.png
P02-R04-ContinentalBreakfast-508748-510115_9825.png",What did the viewer look at immediately after cleaning their hands with a paper towel?,"A: The sandwich on the plate.
B: The counter they just wiped clean.
C: Another paper towel to clean the counter.
D: The bottle of condiment near the stove.
E: The fridge handle.",C
P02-R04-ContinentalBreakfast,"P02-R04-ContinentalBreakfast-161081-170915_2141.png
P02-R04-ContinentalBreakfast-175262-177511_2316.png
P02-R04-ContinentalBreakfast-177543-183055_2429.png
P02-R04-ContinentalBreakfast-183743-187831_2569.png
P02-R04-ContinentalBreakfast-189127-190967_2656.png
P02-R04-ContinentalBreakfast-193215-197664_2747.png
P02-R04-ContinentalBreakfast-199625-211052_2976.png
P02-R04-ContinentalBreakfast-216222-217967_3167.png
P02-R04-ContinentalBreakfast-218884-227100_3311.png",What did the viewer look at immediately after transferring condiments from the container to the bowl?,"A: The recipe instructions on the wall.
B: The eating utensil in their hand.
C: The Georgia Tech bag on the floor.
D: The sink for cleaning up.
E: The microwave.",A
P02-R05-Cheeseburger,"P02-R05-Cheeseburger-739650-741380_15977.png
P02-R05-Cheeseburger-741370-744610_16051.png
P02-R05-Cheeseburger-744605-746485_16126.png
P02-R05-Cheeseburger-746490-751185_16222.png
P02-R05-Cheeseburger-751175-754495_16339.png
P02-R05-Cheeseburger-751185-756435_16464.png
P02-R05-Cheeseburger-754500-757090_16578.png
P02-R05-Cheeseburger-757090-760000_16658.png
P02-R05-Cheeseburger-760010-764670_16769.png",What did the viewer look at immediately after moving around the patty on the stove?,"A: The trash container
B: The cheese on the counter
C: The stove controls
D: The cutting board with ingredients
E: The window",C
P02-R05-Cheeseburger,"P02-R05-Cheeseburger-536500-538080_11834.png
P02-R05-Cheeseburger-538115-541785_11911.png
P02-R05-Cheeseburger-541810-557300_12189.png
P02-R05-Cheeseburger-557310-558760_12434.png
P02-R05-Cheeseburger-560855-564525_12510.png
P02-R05-Cheeseburger-564525-567125_12602.png
P02-R05-Cheeseburger-567120-568960_12667.png
P02-R05-Cheeseburger-568965-571580_12733.png
P02-R05-Cheeseburger-571580-574920_12820.png",What did the viewer look at immediately after spreading the condiment on the bread?,"A: The patty on the plate.
B: The knife used for spreading.
C: The pan with the cooking patty.
D: The refrigerator.
E: The sink.",B
P02-R06-GreekSalad,"P02-R06-GreekSalad-195766-196416_2213.png
P02-R06-GreekSalad-196836-197416_2231.png
P02-R06-GreekSalad-197641-198371_2250.png
P02-R06-GreekSalad-198601-200041_2282.png
P02-R06-GreekSalad-200246-200956_2313.png
P02-R06-GreekSalad-201256-201956_2334.png
P02-R06-GreekSalad-202131-202631_2352.png
P02-R06-GreekSalad-202886-203486_2369.png
P02-R06-GreekSalad-203801-204351_2386.png",What did the viewer look at immediately after slicing a piece of cucumber in Frame 7?,"A: The sliced tomatoes on the cutting board.
B: The remaining cucumber piece.
C: The knife blade.
D: The sink area.
E: The plastic bag containing vegetables.",B
P02-R06-GreekSalad,"P02-R06-GreekSalad-554980-577060_7383.png
P02-R06-GreekSalad-579805-581505_7727.png
P02-R06-GreekSalad-591225-592579_7773.png
P02-R06-GreekSalad-594069-595362_7812.png
P02-R06-GreekSalad-595513-596796_7851.png
P02-R06-GreekSalad-596886-597563_7881.png
P02-R06-GreekSalad-601310-602219_7905.png
P02-R06-GreekSalad-605981-610287_7981.png
P02-R06-GreekSalad-606250-607331_8059.png",What did the viewer look at immediately after dividing and pulling apart the paper towel?,"A: The sink faucet
B: The condiment container
C: The refrigerator
D: The counter
E: The stove",D
